segment_type,segment_value,segment_order,item_name,expenditure_value,is_income_metric,is_consumption_metric
Income Quintile,Total,999,"Wallets, bags, suitcases, and baby products",53.4,False,False
Income Quintile,Total,999,Water,147.1,False,False
Income Quintile,Total,999,Water purifier maintenance,22.3,False,False
Income Quintile,Total,999,Watermelons,10.2,False,False
Income Quintile,Total,999,"Wheat groats, quinoa, wheat, and millet(2)",1.7,False,False
Income Quintile,Total,999,White flour,7.8,False,False
Income Quintile,Total,999,Whole chicken and turkey(8),49.8,False,False
Income Quintile,Total,999,"Whole wheat flour, spelt, rye, and other",6.0,False,False
Income Quintile,Total,999,Wine,28.9,False,False
Income Quintile,Total,999,Women's hairdressing,25.1,False,False
Income Quintile,Total,999,Women's outerwear,171.8,False,False
Income Quintile,Total,999,Women's shoes,38.1,False,False
Income Quintile,Total,999,Women's socks and hosiery ,3.8,False,False
Income Quintile,Total,999,Women's sport shoes,18.7,False,False
Income Quintile,Total,999,Women's suit and overcoat,14.6,False,False
Income Quintile,Total,999,Women's track suit,5.5,False,False
Income Quintile,Total,999,Women's underwear and nightdress,12.7,False,False
Income Quintile,Total,999,Writing and drawing supplies ,9.4,False,False
Income Quintile,Total,999,Yemeni bread,3.0,False,False
Religiosity Level,"1,139",4,Alcoholic beverages,39.0,False,False
Religiosity Level,"1,139",4,Average age of economic head of household,51.3,False,False
Religiosity Level,"1,139",4,Average earners in household,1.42,False,False
Religiosity Level,"1,139",4,Average persons in household,2.9,False,False
Religiosity Level,"1,139",4,Average standard persons in household,2.5,False,False
Religiosity Level,"1,139",4,Average years of schooling of economic head of  household,13.3,False,False
Religiosity Level,"1,139",4,Bedding and towels,47.0,False,False
Religiosity Level,"1,139",4,"Bread, cereals, and pastry products",368.0,False,False
Religiosity Level,"1,139",4,Children's and babies' outerwear,61.0,False,False
Religiosity Level,"1,139",4,"Cigarettes, tobacco, and accessories",98.0,False,False
Religiosity Level,"1,139",4,Clothing and footwear,543.0,False,False
Religiosity Level,"1,139",4,Compulsory payments – total,3463.0,False,False
Religiosity Level,"1,139",4,"Computer, internet and their products",57.0,False,False
Religiosity Level,"1,139",4,Consumption expenditures – total ,17485.0,False,False
Religiosity Level,"1,139",4,Consumption of housing services,3426.0,False,False
Religiosity Level,"1,139",4,"Culture, sports, and entertainment",333.0,False,False
Religiosity Level,"1,139",4,Dental treatment,294.0,False,False
Religiosity Level,"1,139",4,Domestic help,240.0,False,False
Religiosity Level,"1,139",4,Dwelling and household maintenance,1648.0,False,False
Religiosity Level,"1,139",4,Education services,814.0,False,False
Religiosity Level,"1,139",4,"Education, culture, and entertainment ",1791.0,False,False
Religiosity Level,"1,139",4,"Electricity, gas and fuel for dwelling",458.0,False,False
Religiosity Level,"1,139",4,Entertainment durable goods,223.0,False,False
Religiosity Level,"1,139",4,Expenditures on health services,149.0,False,False
Religiosity Level,"1,139",4,Expenditures on vehicles,2054.0,False,False
Religiosity Level,"1,139",4,Fish,137.0,False,False
Religiosity Level,"1,139",4,Food (excl. vegetables and fruit),2312.0,False,False
Religiosity Level,"1,139",4,Footwear,129.0,False,False
Religiosity Level,"1,139",4,From National Insurance Institute,2374.0,False,False
Religiosity Level,"1,139",4,From allowances and assistance,2902.0,False,False
Religiosity Level,"1,139",4,From capital,1231.0,False,False
Religiosity Level,"1,139",4,From households and other ,262.0,False,False
Religiosity Level,"1,139",4,From other institutions in Israel,265.0,False,False
Religiosity Level,"1,139",4,From pensions and social insurance funds,1821.0,False,False
Religiosity Level,"1,139",4,From self-employment and occasional work,2522.0,False,False
Religiosity Level,"1,139",4,From wages and salary,13850.0,False,False
Religiosity Level,"1,139",4,From work,16372.0,False,False
Religiosity Level,"1,139",4,"Fruit juices, natural",17.0,False,False
Religiosity Level,"1,139",4,"Fruit, dried",56.0,False,False
Religiosity Level,"1,139",4,"Fruit, fresh",186.0,False,False
Religiosity Level,"1,139",4,"Fruit, preserved and frozen",3.0,False,False
Religiosity Level,"1,139",4,Furniture,224.0,False,False
Religiosity Level,"1,139",4,Furniture and household equipment,690.0,False,False
Religiosity Level,"1,139",4,Gross money income – total,22326.0,False,False
Religiosity Level,"1,139",4,Health,1223.0,False,False
Religiosity Level,"1,139",4,Health insurance,499.0,False,False
Religiosity Level,"1,139",4,"Hobbies, sports and camping equipment",136.0,False,False
Religiosity Level,"1,139",4,Home decorations,50.0,False,False
Religiosity Level,"1,139",4,Household electrical equipment,264.0,False,False
Religiosity Level,"1,139",4,Housing,4692.0,False,False
Religiosity Level,"1,139",4,Income tax,2149.0,False,False
Religiosity Level,"1,139",4,Jewish households in population (thousands),601.6,False,False
Religiosity Level,"1,139",4,Legal and other services,140.0,False,False
Religiosity Level,"1,139",4,Maintenance and renovation,241.0,False,False
Religiosity Level,"1,139",4,Meals away from home,435.0,False,False
Religiosity Level,"1,139",4,Meat and poultry,415.0,False,False
Religiosity Level,"1,139",4,Median of  gross money income per household,18094.0,False,False
Religiosity Level,"1,139",4,Men's outerwear,120.0,False,False
Religiosity Level,"1,139",4,"Milk, milk products, and eggs",325.0,False,False
Religiosity Level,"1,139",4,Miscellaneous food products,377.0,False,False
Religiosity Level,"1,139",4,Miscellaneous goods and services,767.0,False,False
Religiosity Level,"1,139",4,Miscellaneous household articles,111.0,False,False
Religiosity Level,"1,139",4,Money expenditure per household,13909.0,False,True
Religiosity Level,"1,139",4,Money expenditure per person,4797.5,False,False
Religiosity Level,"1,139",4,Monthly rent,1104.0,False,False
Religiosity Level,"1,139",4,Mortgage payments (principal+interest)(2),1247.0,False,False
Religiosity Level,"1,139",4,Municipal property taxes (Arnona),450.0,False,False
Religiosity Level,"1,139",4,National health insurance,636.0,False,False
Religiosity Level,"1,139",4,National insurance payments,678.0,False,False
Religiosity Level,"1,139",4,Net money income per household,18863.0,True,False
Religiosity Level,"1,139",4,Net money income per person,6506.2,False,False
Religiosity Level,"1,139",4,"Newspapers, books, and stationery",32.0,False,False
Religiosity Level,"1,139",4,Non-electrical equipment,105.0,False,False
Religiosity Level,"1,139",4,Organization dues and donations,99.0,False,False
Religiosity Level,"1,139",4,Other expenditures,65.0,False,False
Religiosity Level,"1,139",4,Other expenditures on health,282.0,False,False
Religiosity Level,"1,139",4,Other housing expenditures,134.0,False,False
Religiosity Level,"1,139",4,Personal articles and cosmetics,147.0,False,False
Religiosity Level,"1,139",4,Personal services and cosmetics ,99.0,False,False
Religiosity Level,"1,139",4,"Postal services, telephone, and communications",297.0,False,False
Religiosity Level,"1,139",4,Potatoes and sweet potatoes,25.0,False,False
Religiosity Level,"1,139",4,Public transport,52.0,False,False
Religiosity Level,"1,139",4,Recreation and excursions,195.0,False,False
Religiosity Level,"1,139",4,Soft drinks,80.0,False,False
Religiosity Level,"1,139",4,Sugar and sugar products,76.0,False,False
Religiosity Level,"1,139",4,Transfers to other households(1),637.0,False,False
Religiosity Level,"1,139",4,Transport and communications,3248.0,False,False
Religiosity Level,"1,139",4,Travel abroad,780.0,False,False
Religiosity Level,"1,139",4,"Underwear, sleepwear, and socks",33.0,False,False
Religiosity Level,"1,139",4,Vegetable oils and products,61.0,False,False
Religiosity Level,"1,139",4,Vegetables and fruit,568.0,False,False
Religiosity Level,"1,139",4,"Vegetables, fresh",199.0,False,False
Religiosity Level,"1,139",4,"Vegetables, frozen",23.0,False,False
Religiosity Level,"1,139",4,"Vegetables, pickled and canned",59.0,False,False
Religiosity Level,"1,139",4,"Wallets, bags, suitcases, and baby products",46.0,False,False
Religiosity Level,"1,139",4,Water,148.0,False,False
Religiosity Level,"1,139",4,Women's outerwear,177.0,False,False
Religiosity Level,"2,080",5,Alcoholic beverages,75.0,False,False
Religiosity Level,"2,080",5,Average age of economic head of household,50.4,False,False
Religiosity Level,"2,080",5,Average earners in household,1.38,False,False
Religiosity Level,"2,080",5,Average persons in household,2.55,False,False
Religiosity Level,"2,080",5,Average standard persons in household,2.28,False,False
Religiosity Level,"2,080",5,Average years of schooling of economic head of  household,15.0,False,False
Religiosity Level,"2,080",5,Bedding and towels,39.0,False,False
Religiosity Level,"2,080",5,"Bread, cereals, and pastry products",324.0,False,False
Religiosity Level,"2,080",5,Children's and babies' outerwear,49.0,False,False
Religiosity Level,"2,080",5,"Cigarettes, tobacco, and accessories",75.0,False,False
Religiosity Level,"2,080",5,Clothing and footwear,466.0,False,False
Religiosity Level,"2,080",5,Compulsory payments – total,5360.0,False,False
Religiosity Level,"2,080",5,"Computer, internet and their products",41.0,False,False
Religiosity Level,"2,080",5,Consumption expenditures – total ,18304.0,False,False
Religiosity Level,"2,080",5,Consumption of housing services,3014.0,False,False
Religiosity Level,"2,080",5,"Culture, sports, and entertainment",274.0,False,False
Religiosity Level,"2,080",5,Dental treatment,247.0,False,False
Religiosity Level,"2,080",5,Domestic help,315.0,False,False
Religiosity Level,"2,080",5,Dwelling and household maintenance,1716.0,False,False
Religiosity Level,"2,080",5,Education services,1080.0,False,False
Religiosity Level,"2,080",5,"Education, culture, and entertainment ",2059.0,False,False
Religiosity Level,"2,080",5,"Electricity, gas and fuel for dwelling",400.0,False,False
Religiosity Level,"2,080",5,Entertainment durable goods,182.0,False,False
Religiosity Level,"2,080",5,Expenditures on health services,214.0,False,False
Religiosity Level,"2,080",5,Expenditures on vehicles,2152.0,False,False
Religiosity Level,"2,080",5,Fish,99.0,False,False
Religiosity Level,"2,080",5,Food (excl. vegetables and fruit),2407.0,False,False
Religiosity Level,"2,080",5,Footwear,122.0,False,False
Religiosity Level,"2,080",5,From National Insurance Institute,1922.0,False,False
Religiosity Level,"2,080",5,From allowances and assistance,2651.0,False,False
Religiosity Level,"2,080",5,From capital,1476.0,False,False
Religiosity Level,"2,080",5,From households and other ,375.0,False,False
Religiosity Level,"2,080",5,From other institutions in Israel,354.0,False,False
Religiosity Level,"2,080",5,From pensions and social insurance funds,1837.0,False,False
Religiosity Level,"2,080",5,From self-employment and occasional work,3246.0,False,False
Religiosity Level,"2,080",5,From wages and salary,16934.0,False,False
Religiosity Level,"2,080",5,From work,20180.0,False,False
Religiosity Level,"2,080",5,"Fruit juices, natural",11.0,False,False
Religiosity Level,"2,080",5,"Fruit, dried",52.0,False,False
Religiosity Level,"2,080",5,"Fruit, fresh",173.0,False,False
Religiosity Level,"2,080",5,"Fruit, preserved and frozen",4.0,False,False
Religiosity Level,"2,080",5,Furniture,226.0,False,False
Religiosity Level,"2,080",5,Furniture and household equipment,642.0,False,False
Religiosity Level,"2,080",5,Gross money income – total,26143.0,False,False
Religiosity Level,"2,080",5,Health,1274.0,False,False
Religiosity Level,"2,080",5,Health insurance,522.0,False,False
Religiosity Level,"2,080",5,"Hobbies, sports and camping equipment",204.0,False,False
Religiosity Level,"2,080",5,Home decorations,76.0,False,False
Religiosity Level,"2,080",5,Household electrical equipment,234.0,False,False
Religiosity Level,"2,080",5,Housing,4915.0,False,False
Religiosity Level,"2,080",5,Income tax,3624.0,False,False
Religiosity Level,"2,080",5,Jewellery and watches,55.0,False,False
Religiosity Level,"2,080",5,Jewish households in population (thousands),1194.6,False,False
Religiosity Level,"2,080",5,Legal and other services,214.0,False,False
Religiosity Level,"2,080",5,Maintenance and renovation,288.0,False,False
Religiosity Level,"2,080",5,Meals away from home,678.0,False,False
Religiosity Level,"2,080",5,Meat and poultry,345.0,False,False
Religiosity Level,"2,080",5,Median of  gross money income per household,19712.0,False,False
Religiosity Level,"2,080",5,Men's outerwear,93.0,False,False
Religiosity Level,"2,080",5,"Milk, milk products, and eggs",367.0,False,False
Religiosity Level,"2,080",5,Miscellaneous clothing articles,13.0,False,False
Religiosity Level,"2,080",5,Miscellaneous food products,341.0,False,False
Religiosity Level,"2,080",5,Miscellaneous goods and services,715.0,False,False
Religiosity Level,"2,080",5,Miscellaneous household articles,93.0,False,False
Religiosity Level,"2,080",5,Money expenditure per household,15101.0,False,True
Religiosity Level,"2,080",5,Money expenditure per person,5924.2,False,False
Religiosity Level,"2,080",5,Monthly rent,1679.0,False,False
Religiosity Level,"2,080",5,Mortgage payments (principal+interest)(2),1548.0,False,False
Religiosity Level,"2,080",5,Municipal property taxes (Arnona),488.0,False,False
Religiosity Level,"2,080",5,National health insurance,793.0,False,False
Religiosity Level,"2,080",5,National insurance payments,943.0,False,False
Religiosity Level,"2,080",5,Net money income per household,20783.0,True,False
Religiosity Level,"2,080",5,Net money income per person,8153.2,False,False
Religiosity Level,"2,080",5,"Newspapers, books, and stationery",40.0,False,False
Religiosity Level,"2,080",5,Non-electrical equipment,66.0,False,False
Religiosity Level,"2,080",5,Other expenditures,72.0,False,False
